,trip_id,uniqueid,qmodegrouping_Bike,qmodegrouping_Bus,qmodegrouping_Car,qmodegrouping_Commuter Rail,qmodegrouping_Ferry,qmodegrouping_For-Hire Vehicle,qmodegrouping_Other,qmodegrouping_Subway,qmodegrouping_Walk,qsustainablemode_No,qsustainablemode_Yes
1740,3103254,103254,0,0,1,0,0,0,0,0,0,1,0
1741,3103286,103286,0,0,0,0,0,0,0,0,1,0,1
1742,3103293,103293,0,0,0,0,0,0,0,0,1,0,1
1743,3103354,103354,0,0,0,0,0,0,0,0,1,0,1
1744,3103355,103355,0,0,0,0,0,1,0,0,0,1,0
1745,3103367,103367,0,0,0,1,0,0,0,0,0,0,1
1746,3103369,103369,0,0,0,0,0,0,0,0,1,0,1
1747,3103380,103380,0,1,0,0,0,0,0,0,0,0,1
1748,3103398,103398,0,0,0,0,0,0,0,1,0,0,1
1749,3103403,103403,0,0,1,0,0,0,0,0,0,1,0
1750,3103406,103406,0,0,0,0,0,0,0,0,1,0,1
1751,3103413,103413,0,0,0,0,0,0,0,0,1,0,1
1752,3103445,103445,0,0,0,0,0,0,0,1,0,0,1
1753,3103454,103454,0,0,0,0,0,0,0,0,1,0,1
1754,3103472,103472,0,0,0,0,0,0,0,0,1,0,1
1755,3103474,103474,0,0,0,0,0,0,0,1,0,0,1
1756,3103508,103508,0,0,0,0,0,0,0,1,0,0,1
1757,3103542,103542,0,0,0,0,0,0,0,0,1,0,1
1758,3103543,103543,0,1,0,0,0,0,0,0,0,0,1
1759,3103553,103553,0,0,0,0,0,1,0,0,0,1,0
1760,3103558,103558,0,0,0,0,0,0,0,0,1,0,1
1761,3103578,103578,0,0,0,0,0,0,0,1,0,0,1
1762,3103589,103589,0,0,0,0,0,0,0,0,1,0,1
1763,3103654,103654,0,0,0,0,0,0,0,0,1,0,1
1764,3103691,103691,0,0,0,0,0,0,0,0,1,0,1
1765,3103724,103724,0,0,0,0,0,0,0,0,1,0,1
1766,3103763,103763,0,0,1,0,0,0,0,0,0,1,0
1767,3103765,103765,0,0,0,0,0,0,0,0,1,0,1
1768,3103775,103775,0,0,0,0,0,0,0,1,0,0,1
1769,3103832,103832,0,0,0,0,0,0,0,0,1,0,1
1770,3103833,103833,0,0,0,0,0,0,0,0,1,0,1
1771,3103840,103840,0,0,0,0,0,0,0,0,1,0,1
1772,3103846,103846,0,0,1,0,0,0,0,0,0,1,0
1773,3103848,103848,0,0,0,0,0,0,0,1,0,0,1
1774,3103864,103864,0,0,1,0,0,0,0,0,0,1,0
1775,3103874,103874,0,0,1,0,0,0,0,0,0,1,0
1776,3103879,103879,0,0,0,0,0,0,0,0,1,0,1
1777,3103964,103964,0,0,0,0,0,0,1,0,0,1,0
1778,3103983,103983,0,0,1,0,0,0,0,0,0,1,0
1779,3103989,103989,0,0,1,0,0,0,0,0,0,1,0
1780,3103992,103992,0,1,0,0,0,0,0,0,0,0,1
1781,3103998,103998,0,0,0,0,0,0,0,0,1,0,1
1782,3104014,104014,0,1,0,0,0,0,0,0,0,0,1
1783,3104020,104020,0,0,0,0,0,0,0,0,1,0,1
1784,3104032,104032,0,0,0,0,0,0,0,1,0,0,1
1785,3104104,104104,0,1,0,0,0,0,0,0,0,0,1
1786,3104139,104139,0,1,0,0,0,0,0,0,0,0,1
1787,3104215,104215,0,0,0,0,0,0,0,0,1,0,1
1788,3104219,104219,0,0,0,0,0,0,0,0,1,0,1
1789,3104294,104294,0,1,0,0,0,0,0,0,0,0,1
1790,3104309,104309,0,0,0,0,0,0,0,0,1,0,1
1791,3104322,104322,0,0,0,0,0,0,0,0,1,0,1
1792,3104329,104329,0,0,0,0,0,0,0,0,1,0,1
1793,3104351,104351,0,0,1,0,0,0,0,0,0,1,0
1794,3104365,104365,0,0,0,0,0,0,0,1,0,0,1
1795,3104375,104375,0,0,1,0,0,0,0,0,0,1,0
1796,3104395,104395,0,0,0,0,0,0,1,0,0,1,0
1797,3104398,104398,0,0,0,0,0,0,0,0,1,0,1
1798,3104431,104431,0,0,1,0,0,0,0,0,0,1,0
1799,3104442,104442,0,0,1,0,0,0,0,0,0,1,0
1800,3104511,104511,0,0,0,0,0,0,0,1,0,0,1
1801,3104513,104513,0,0,1,0,0,0,0,0,0,1,0
1802,3104528,104528,0,0,0,0,0,0,0,0,1,0,1
1803,3104532,104532,0,0,0,0,0,0,0,0,1,0,1
1804,3104548,104548,0,0,1,0,0,0,0,0,0,1,0
1805,3104551,104551,0,0,0,0,0,0,0,1,0,0,1
1806,3104568,104568,0,0,0,0,0,0,0,1,0,0,1
1807,3104574,104574,0,0,0,0,0,0,0,0,1,0,1
1808,3104576,104576,0,1,0,0,0,0,0,0,0,0,1
1809,3104609,104609,0,0,0,0,0,0,0,1,0,0,1
1810,3104620,104620,0,0,0,0,0,0,0,0,1,0,1
1811,3104628,104628,0,0,1,0,0,0,0,0,0,1,0
1812,3104640,104640,0,1,0,0,0,0,0,0,0,0,1
1813,3104712,104712,0,0,1,0,0,0,0,0,0,1,0
1814,3104718,104718,0,0,0,0,0,0,0,0,1,0,1
1815,3104735,104735,0,0,0,0,0,0,0,0,1,0,1
1816,3104737,104737,0,1,0,0,0,0,0,0,0,0,1
1817,3104757,104757,0,0,0,0,0,0,0,0,1,0,1
1818,3104763,104763,0,0,0,0,0,0,0,1,0,0,1
1819,3104771,104771,0,0,0,0,0,0,0,1,0,0,1
1820,3104779,104779,0,0,1,0,0,0,0,0,0,1,0
1821,3104794,104794,0,0,0,0,0,0,0,1,0,0,1
1822,3104798,104798,0,0,0,0,0,0,0,0,1,0,1
1823,3104803,104803,0,0,0,0,0,0,0,1,0,0,1
1824,3104814,104814,0,0,0,0,0,0,0,0,1,0,1
1825,3104823,104823,0,0,0,0,0,0,0,0,1,0,1
1826,3104826,104826,0,0,0,0,0,0,0,0,1,0,1
1827,3104831,104831,0,0,0,0,0,0,0,0,1,0,1
1828,3104836,104836,0,0,0,0,0,0,0,1,0,0,1
1829,3104849,104849,0,0,1,0,0,0,0,0,0,1,0
1830,3104859,104859,0,0,0,0,0,0,0,1,0,0,1
1831,3104862,104862,0,0,0,0,0,1,0,0,0,1,0
1832,3104905,104905,0,0,0,0,0,0,0,0,1,0,1
1833,3104941,104941,0,0,1,0,0,0,0,0,0,1,0
1834,3104946,104946,0,0,0,0,0,0,0,0,1,0,1
1835,3104983,104983,0,0,0,0,0,0,0,0,1,0,1
1836,3105008,105008,0,0,0,0,0,0,0,1,0,0,1
1837,3105010,105010,0,0,0,0,0,0,0,0,1,0,1
1838,3105021,105021,0,0,1,0,0,0,0,0,0,1,0
1839,3105022,105022,0,0,0,0,0,0,1,0,0,1,0
1840,3105033,105033,0,0,0,0,0,0,0,0,1,0,1
1841,3105048,105048,0,0,0,0,0,0,0,0,1,0,1
1842,3105076,105076,0,0,1,0,0,0,0,0,0,1,0
1843,3105077,105077,0,0,0,0,0,0,0,0,1,0,1
1844,3105158,105158,0,0,0,0,0,0,0,1,0,0,1
1845,3105173,105173,0,0,1,0,0,0,0,0,0,1,0
1846,3105181,105181,0,0,0,0,0,0,0,0,1,0,1
1847,3105240,105240,0,0,0,0,0,1,0,0,0,1,0
1848,3105255,105255,0,0,0,0,0,1,0,0,0,1,0
1849,3105264,105264,0,0,1,0,0,0,0,0,0,1,0
1850,3105278,105278,0,0,0,0,0,0,0,0,1,0,1
1851,3105363,105363,0,0,0,0,0,0,0,0,1,0,1
1852,3105371,105371,0,0,1,0,0,0,0,0,0,1,0
1853,3105400,105400,0,1,0,0,0,0,0,0,0,0,1
1854,3105405,105405,0,0,1,0,0,0,0,0,0,1,0
1855,3105414,105414,0,1,0,0,0,0,0,0,0,0,1
1856,3105415,105415,0,0,0,0,0,0,0,0,1,0,1
1857,3105423,105423,0,0,1,0,0,0,0,0,0,1,0
1858,3105443,105443,0,0,0,0,0,0,0,0,1,0,1
1859,3105444,105444,0,0,1,0,0,0,0,0,0,1,0
1860,3105450,105450,0,0,0,0,0,0,0,0,1,0,1
1861,3105457,105457,0,0,1,0,0,0,0,0,0,1,0
1862,3105474,105474,0,0,0,0,0,0,0,0,1,0,1
1863,3105484,105484,0,0,0,0,0,0,0,0,1,0,1
1864,3105495,105495,0,0,0,0,0,0,0,0,1,0,1
1865,4100017,100017,0,0,1,0,0,0,0,0,0,1,0
1866,4100031,100031,0,0,0,0,0,0,0,0,1,0,1
1867,4100071,100071,0,0,0,0,0,0,0,0,1,0,1
1868,4100092,100092,0,0,0,0,0,0,0,0,1,0,1
1869,4100093,100093,0,0,0,0,0,0,0,1,0,0,1
1870,4100099,100099,0,0,1,0,0,0,0,0,0,1,0
1871,4100107,100107,0,0,0,0,0,0,0,0,1,0,1
1872,4100116,100116,0,0,0,0,0,0,0,0,1,0,1
1873,4100204,100204,0,0,0,0,0,0,0,0,1,0,1
1874,4100208,100208,0,0,0,0,0,0,0,0,1,0,1
1875,4100220,100220,0,0,0,0,0,0,0,0,1,0,1
1876,4100233,100233,0,1,0,0,0,0,0,0,0,0,1
1877,4100235,100235,0,0,1,0,0,0,0,0,0,1,0
1878,4100249,100249,0,0,0,0,0,0,0,0,1,0,1
1879,4100257,100257,0,0,0,0,0,0,0,0,1,0,1
1880,4100260,100260,0,0,0,0,0,0,0,0,1,0,1
1881,4100265,100265,0,0,1,0,0,0,0,0,0,1,0
1882,4100273,100273,0,0,1,0,0,0,0,0,0,1,0
1883,4100277,100277,0,0,0,0,0,0,0,0,1,0,1
1884,4100285,100285,0,0,0,0,1,0,0,0,0,0,1
1885,4100289,100289,0,0,0,0,0,0,0,0,1,0,1
1886,4100297,100297,0,1,0,0,0,0,0,0,0,0,1
1887,4100299,100299,0,0,1,0,0,0,0,0,0,1,0
1888,4100301,100301,0,0,1,0,0,0,0,0,0,1,0
1889,4100309,100309,0,0,1,0,0,0,0,0,0,1,0
1890,4100324,100324,0,0,1,0,0,0,0,0,0,1,0
1891,4100328,100328,0,0,0,0,0,0,0,1,0,0,1
1892,4100338,100338,0,0,0,0,0,0,0,0,1,0,1
1893,4100412,100412,0,0,1,0,0,0,0,0,0,1,0
1894,4100442,100442,0,0,0,0,0,0,0,0,1,0,1
1895,4100460,100460,0,0,0,0,0,0,0,0,1,0,1
1896,4100463,100463,0,0,1,0,0,0,0,0,0,1,0
1897,4100470,100470,0,0,1,0,0,0,0,0,0,1,0
1898,4100490,100490,0,0,1,0,0,0,0,0,0,1,0
1899,4100535,100535,0,0,0,0,0,0,0,1,0,0,1
1900,4100540,100540,0,0,1,0,0,0,0,0,0,1,0
1901,4100557,100557,0,0,0,0,0,0,0,1,0,0,1
1902,4100603,100603,0,0,0,0,0,0,0,0,1,0,1
1903,4100647,100647,0,0,1,0,0,0,0,0,0,1,0
1904,4100652,100652,0,0,1,0,0,0,0,0,0,1,0
1905,4100691,100691,0,0,1,0,0,0,0,0,0,1,0
1906,4100700,100700,0,0,0,0,0,0,0,0,1,0,1
1907,4100720,100720,0,0,1,0,0,0,0,0,0,1,0
1908,4100739,100739,0,0,0,0,0,0,0,0,1,0,1
1909,4100748,100748,0,0,0,0,0,0,0,1,0,0,1
1910,4100757,100757,0,0,0,0,0,0,0,0,1,0,1
1911,4100762,100762,0,0,0,0,0,0,0,0,1,0,1
1912,4100787,100787,0,0,0,0,0,0,0,1,0,0,1
1913,4100794,100794,0,0,0,0,0,0,0,0,1,0,1
1914,4100835,100835,0,0,0,0,0,0,0,0,1,0,1
1915,4100859,100859,0,0,0,0,0,0,0,0,1,0,1
1916,4100938,100938,0,0,0,0,0,0,0,0,1,0,1
1917,4100950,100950,0,0,1,0,0,0,0,0,0,1,0
1918,4101000,101000,0,0,0,0,0,0,0,0,1,0,1
1919,4101261,101261,0,0,0,0,0,0,0,0,1,0,1
1920,4101262,101262,0,0,0,0,0,0,0,0,1,0,1
1921,4101285,101285,0,1,0,0,0,0,0,0,0,0,1
1922,4101300,101300,0,0,0,0,0,0,0,1,0,0,1
1923,4101304,101304,0,0,1,0,0,0,0,0,0,1,0
1924,4101323,101323,0,0,0,0,0,0,0,0,1,0,1
1925,4101677,101677,0,0,0,0,0,0,0,0,1,0,1
1926,4101703,101703,0,0,0,0,0,1,0,0,0,1,0
1927,4101706,101706,0,0,1,0,0,0,0,0,0,1,0
1928,4101709,101709,0,0,1,0,0,0,0,0,0,1,0
1929,4101717,101717,0,0,1,0,0,0,0,0,0,1,0
1930,4101736,101736,0,0,0,0,0,0,0,0,1,0,1
1931,4101744,101744,0,0,0,0,0,0,0,0,1,0,1
1932,4101747,101747,0,0,1,0,0,0,0,0,0,1,0
1933,4101768,101768,0,0,1,0,0,0,0,0,0,1,0
1934,4101805,101805,0,0,0,0,0,0,0,0,1,0,1
1935,4101823,101823,0,0,1,0,0,0,0,0,0,1,0
1936,4101839,101839,0,1,0,0,0,0,0,0,0,0,1
1937,4101866,101866,0,0,0,0,0,0,0,1,0,0,1
1938,4101896,101896,0,0,0,0,0,0,0,0,1,0,1
1939,4101906,101906,0,0,1,0,0,0,0,0,0,1,0
1940,4101911,101911,0,0,0,0,0,0,0,1,0,0,1
1941,4101914,101914,0,0,0,0,0,0,0,0,1,0,1
1942,4101954,101954,0,0,0,0,0,0,0,0,1,0,1
1943,4101965,101965,0,0,0,0,0,0,0,0,1,0,1
1944,4101996,101996,0,0,0,0,0,0,0,1,0,0,1
1945,4102005,102005,0,0,0,0,0,0,0,0,1,0,1
1946,4102010,102010,0,0,0,0,0,0,0,1,0,0,1
1947,4102033,102033,0,0,1,0,0,0,0,0,0,1,0
1948,4102048,102048,0,0,0,0,0,0,0,1,0,0,1
1949,4102051,102051,0,1,0,0,0,0,0,0,0,0,1
1950,4102056,102056,0,0,0,0,0,0,0,0,1,0,1
1951,4102070,102070,0,0,1,0,0,0,0,0,0,1,0
1952,4102079,102079,0,0,0,0,0,0,0,0,1,0,1
1953,4102086,102086,0,0,0,0,0,0,0,0,1,0,1
1954,4102097,102097,0,0,1,0,0,0,0,0,0,1,0
1955,4102104,102104,0,0,0,0,0,0,0,0,1,0,1
1956,4102121,102121,0,0,1,0,0,0,0,0,0,1,0
1957,4102123,102123,0,0,0,0,1,0,0,0,0,0,1
1958,4102174,102174,0,0,1,0,0,0,0,0,0,1,0
1959,4102179,102179,0,0,0,0,0,0,0,0,1,0,1
1960,4102194,102194,0,0,0,0,0,0,0,0,1,0,1
1961,4102254,102254,0,0,0,0,0,0,0,1,0,0,1
1962,4102255,102255,0,0,1,0,0,0,0,0,0,1,0
1963,4102261,102261,0,0,0,0,0,0,0,0,1,0,1
1964,4102265,102265,0,0,0,0,0,0,0,0,1,0,1
1965,4102276,102276,0,0,1,0,0,0,0,0,0,1,0
1966,4102309,102309,0,0,0,0,0,0,0,0,1,0,1
1967,4102313,102313,0,0,1,0,0,0,0,0,0,1,0
1968,4102346,102346,0,0,1,0,0,0,0,0,0,1,0
1969,4102382,102382,0,0,0,0,0,0,0,1,0,0,1
1970,4102409,102409,0,0,1,0,0,0,0,0,0,1,0
1971,4102417,102417,0,0,0,0,0,0,0,1,0,0,1
1972,4102640,102640,0,0,1,0,0,0,0,0,0,1,0
1973,4102759,102759,0,0,0,0,0,0,0,0,1,0,1
1974,4102807,102807,0,0,0,0,0,0,0,1,0,0,1
1975,4102870,102870,0,0,0,0,0,0,0,0,1,0,1
1976,4102873,102873,0,0,0,0,0,0,0,0,1,0,1
1977,4102885,102885,0,0,0,0,0,0,0,0,1,0,1
1978,4102893,102893,0,0,0,0,0,0,0,0,1,0,1
1979,4102903,102903,0,0,1,0,0,0,0,0,0,1,0
1980,4102917,102917,0,0,1,0,0,0,0,0,0,1,0
1981,4102918,102918,0,0,1,0,0,0,0,0,0,1,0
1982,4102923,102923,0,0,0,0,0,0,0,0,1,0,1
1983,4102972,102972,0,0,1,0,0,0,0,0,0,1,0
1984,4103057,103057,0,0,0,0,0,0,0,0,1,0,1
1985,4103068,103068,0,0,0,0,0,0,0,0,1,0,1
1986,4103078,103078,0,0,1,0,0,0,0,0,0,1,0
1987,4103079,103079,0,0,0,0,0,0,0,1,0,0,1
1988,4103087,103087,0,0,1,0,0,0,0,0,0,1,0
1989,4103101,103101,0,0,0,0,0,0,0,1,0,0,1
1990,4103103,103103,0,0,1,0,0,0,0,0,0,1,0
1991,4103125,103125,0,0,1,0,0,0,0,0,0,1,0
1992,4103131,103131,0,0,1,0,0,0,0,0,0,1,0
1993,4103134,103134,0,0,1,0,0,0,0,0,0,1,0
1994,4103139,103139,0,0,0,0,0,0,0,1,0,0,1
1995,4103164,103164,0,0,0,0,0,0,0,0,1,0,1
1996,4103166,103166,0,0,0,0,0,0,0,1,0,0,1
1997,4103171,103171,0,0,1,0,0,0,0,0,0,1,0
1998,4103181,103181,0,0,0,0,0,0,0,1,0,0,1
1999,4103286,103286,0,0,0,0,0,0,0,0,1,0,1
2000,4103293,103293,0,0,0,0,0,0,0,0,1,0,1
2001,4103354,103354,0,0,0,0,0,0,0,0,1,0,1
2002,4103355,103355,0,0,0,0,0,1,0,0,0,1,0
2003,4103367,103367,0,0,0,1,0,0,0,0,0,0,1
2004,4103369,103369,0,0,0,0,0,0,0,1,0,0,1
2005,4103380,103380,0,0,0,0,0,0,0,0,1,0,1
2006,4103406,103406,0,0,0,0,0,0,0,1,0,0,1
2007,4103454,103454,0,0,0,0,0,0,0,0,1,0,1
2008,4103474,103474,0,0,0,0,0,0,0,0,1,0,1
2009,4103543,103543,0,0,0,0,0,0,0,0,1,0,1
2010,4103558,103558,0,0,0,0,0,0,0,0,1,0,1
2011,4103589,103589,0,1,0,0,0,0,0,0,0,0,1
2012,4103654,103654,0,0,0,0,0,0,0,0,1,0,1
2013,4103691,103691,0,0,0,0,0,0,0,1,0,0,1
2014,4103765,103765,0,0,0,0,0,0,0,0,1,0,1
2015,4103775,103775,0,0,0,0,0,0,0,1,0,0,1
2016,4103840,103840,0,0,0,0,0,0,0,0,1,0,1
2017,4103864,103864,0,0,1,0,0,0,0,0,0,1,0
2018,4103874,103874,0,0,0,0,0,0,0,0,1,0,1
2019,4103879,103879,0,0,0,0,0,0,0,0,1,0,1
2020,4103964,103964,0,0,0,0,0,0,1,0,0,1,0
2021,4103983,103983,0,0,1,0,0,0,0,0,0,1,0
2022,4103989,103989,0,0,1,0,0,0,0,0,0,1,0
2023,4104032,104032,0,1,0,0,0,0,0,0,0,0,1
2024,4104104,104104,0,1,0,0,0,0,0,0,0,0,1
2025,4104215,104215,0,0,0,0,0,0,0,0,1,0,1
2026,4104294,104294,0,1,0,0,0,0,0,0,0,0,1
2027,4104309,104309,0,0,0,0,0,0,0,0,1,0,1
2028,4104365,104365,0,0,0,0,0,0,0,1,0,0,1
2029,4104395,104395,0,0,0,0,0,0,0,1,0,0,1
2030,4104398,104398,0,0,0,0,0,0,0,0,1,0,1
2031,4104442,104442,0,0,1,0,0,0,0,0,0,1,0
2032,4104513,104513,0,0,0,0,0,0,0,0,1,0,1
2033,4104532,104532,0,1,0,0,0,0,0,0,0,0,1
2034,4104551,104551,0,0,0,0,0,0,0,1,0,0,1
2035,4104576,104576,0,1,0,0,0,0,0,0,0,0,1
2036,4104609,104609,0,0,0,0,0,0,0,1,0,0,1
2037,4104712,104712,0,0,1,0,0,0,0,0,0,1,0
2038,4104718,104718,0,0,0,0,0,0,0,1,0,0,1
2039,4104757,104757,0,0,0,0,0,0,0,1,0,0,1
2040,4104763,104763,0,1,0,0,0,0,0,0,0,0,1
2041,4104779,104779,0,0,1,0,0,0,0,0,0,1,0
2042,4104814,104814,0,0,0,0,0,1,0,0,0,1,0
2043,4104823,104823,0,0,0,0,0,0,0,0,1,0,1
2044,4104826,104826,0,0,0,0,0,0,0,0,1,0,1
2045,4104831,104831,0,0,1,0,0,0,0,0,0,1,0
2046,4104836,104836,0,1,0,0,0,0,0,0,0,0,1
2047,4104849,104849,0,0,1,0,0,0,0,0,0,1,0
2048,4104862,104862,0,0,1,0,0,0,0,0,0,1,0
2049,4104905,104905,0,0,0,0,0,0,0,0,1,0,1
2050,4104941,104941,0,0,1,0,0,0,0,0,0,1,0
2051,4104946,104946,0,1,0,0,0,0,0,0,0,0,1
2052,4104983,104983,0,0,0,0,0,0,0,0,1,0,1
2053,4105008,105008,0,0,0,0,0,0,0,0,1,0,1
2054,4105010,105010,0,0,0,0,0,0,0,0,1,0,1
2055,4105021,105021,0,0,1,0,0,0,0,0,0,1,0
2056,4105022,105022,0,0,0,0,0,0,1,0,0,1,0
2057,4105033,105033,0,0,0,0,0,0,0,1,0,0,1
2058,4105048,105048,0,0,0,0,0,0,0,1,0,0,1
2059,4105076,105076,0,0,1,0,0,0,0,0,0,1,0
2060,4105077,105077,0,0,0,0,0,0,0,0,1,0,1
2061,4105173,105173,0,0,1,0,0,0,0,0,0,1,0
2062,4105240,105240,0,0,0,0,0,0,0,1,0,0,1
2063,4105264,105264,0,0,1,0,0,0,0,0,0,1,0
2064,4105363,105363,0,0,0,0,0,0,0,1,0,0,1
2065,4105371,105371,0,0,0,0,0,0,0,0,1,0,1
2066,4105400,105400,0,0,0,0,0,0,0,0,1,0,1
2067,4105405,105405,0,0,1,0,0,0,0,0,0,1,0
2068,4105414,105414,0,1,0,0,0,0,0,0,0,0,1
2069,4105415,105415,0,0,0,0,0,0,0,1,0,0,1
2070,4105444,105444,0,0,1,0,0,0,0,0,0,1,0
2071,4105450,105450,0,0,0,0,0,0,0,0,1,0,1
2072,4105457,105457,0,0,1,0,0,0,0,0,0,1,0
2073,4105474,105474,0,0,0,0,0,0,0,0,1,0,1
2074,5100017,100017,0,1,0,0,0,0,0,0,0,0,1
2075,5100092,100092,0,0,0,0,0,0,0,0,1,0,1
2076,5100099,100099,0,0,1,0,0,0,0,0,0,1,0
2077,5100107,100107,0,0,0,0,0,0,0,0,1,0,1
2078,5100116,100116,0,0,0,0,0,0,0,0,1,0,1
2079,5100204,100204,0,0,0,0,0,0,0,0,1,0,1
2080,5100208,100208,0,0,0,0,0,0,0,0,1,0,1
2081,5100220,100220,0,0,0,0,0,0,0,0,1,0,1
2082,5100235,100235,0,0,1,0,0,0,0,0,0,1,0
2083,5100249,100249,0,0,0,0,0,0,0,0,1,0,1
2084,5100277,100277,0,0,0,0,0,0,0,0,1,0,1
2085,5100289,100289,0,0,0,0,0,0,0,0,1,0,1
2086,5100301,100301,0,0,1,0,0,0,0,0,0,1,0
2087,5100324,100324,0,0,0,0,0,0,1,0,0,1,0
2088,5100412,100412,0,0,1,0,0,0,0,0,0,1,0
2089,5100460,100460,0,0,0,0,0,0,0,0,1,0,1
2090,5100463,100463,0,0,1,0,0,0,0,0,0,1,0
2091,5100557,100557,0,0,0,0,0,0,0,1,0,0,1
2092,5100652,100652,0,0,1,0,0,0,0,0,0,1,0
2093,5100691,100691,0,0,0,0,0,0,0,0,1,0,1
2094,5100700,100700,0,0,0,0,0,0,0,0,1,0,1
2095,5100762,100762,0,0,0,0,0,0,0,0,1,0,1
2096,5100794,100794,0,0,0,0,0,0,0,0,1,0,1
2097,5100835,100835,0,0,0,0,0,0,1,0,0,1,0
2098,5100938,100938,0,0,0,0,0,0,0,1,0,0,1
2099,5101300,101300,0,0,0,0,0,0,0,1,0,0,1
2100,5101323,101323,0,0,0,0,0,0,0,1,0,0,1
2101,5101709,101709,0,0,1,0,0,0,0,0,0,1,0
2102,5101717,101717,0,0,1,0,0,0,0,0,0,1,0
2103,5101744,101744,0,0,0,0,0,0,0,0,1,0,1
2104,5101747,101747,0,0,1,0,0,0,0,0,0,1,0
2105,5101839,101839,0,1,0,0,0,0,0,0,0,0,1
2106,5101866,101866,0,0,0,0,0,0,0,1,0,0,1
2107,5101896,101896,0,0,0,0,0,0,0,0,1,0,1
2108,5101911,101911,0,0,0,0,0,0,0,1,0,0,1
2109,5101954,101954,0,0,0,0,0,1,0,0,0,1,0
2110,5102005,102005,0,0,0,0,0,0,0,0,1,0,1
2111,5102033,102033,0,0,1,0,0,0,0,0,0,1,0
2112,5102048,102048,0,0,0,0,0,0,0,1,0,0,1
2113,5102079,102079,0,0,0,0,0,0,0,0,1,0,1
2114,5102123,102123,0,0,1,0,0,0,0,0,0,1,0
2115,5102174,102174,0,0,1,0,0,0,0,0,0,1,0
2116,5102179,102179,0,0,0,0,0,0,0,0,1,0,1
2117,5102254,102254,0,0,0,0,0,0,0,0,1,0,1
2118,5102261,102261,0,0,0,0,0,0,0,0,1,0,1
2119,5102265,102265,0,0,0,0,0,0,0,1,0,0,1
2120,5102309,102309,0,0,0,0,0,0,0,1,0,0,1
2121,5102382,102382,0,0,0,0,0,0,0,0,1,0,1
2122,5102417,102417,0,1,0,0,0,0,0,0,0,0,1
2123,5102885,102885,0,0,0,0,0,0,0,1,0,0,1
2124,5102918,102918,0,0,1,0,0,0,0,0,0,1,0
2125,5103057,103057,0,0,0,0,0,0,0,0,1,0,1
2126,5103078,103078,0,0,1,0,0,0,0,0,0,1,0
2127,5103103,103103,0,0,0,0,0,1,0,0,0,1,0
2128,5103164,103164,0,0,0,0,0,0,0,1,0,0,1
2129,5103166,103166,0,0,0,0,0,0,0,0,1,0,1
2130,5103181,103181,0,0,0,0,0,0,0,0,1,0,1
2131,5103286,103286,0,0,0,0,0,0,0,1,0,0,1
2132,5103355,103355,0,1,0,0,0,0,0,0,0,0,1
2133,5103369,103369,0,0,0,0,0,0,0,1,0,0,1
2134,5103380,103380,0,0,0,0,0,0,0,0,1,0,1
2135,5103454,103454,0,0,0,0,0,0,0,0,1,0,1
2136,5103474,103474,0,0,0,0,0,0,0,0,1,0,1
2137,5103543,103543,0,0,0,0,0,0,0,0,1,0,1
2138,5103589,103589,0,0,0,0,0,0,0,1,0,0,1
2139,5103836,103836,0,0,0,0,1,0,0,0,0,0,1
2140,5103840,103840,0,0,0,0,0,0,0,0,1,0,1
2141,5104104,104104,0,0,0,0,0,0,0,0,1,0,1
2142,5104215,104215,0,0,0,0,0,0,0,1,0,0,1
2143,5104309,104309,0,0,0,0,0,0,0,0,1,0,1
2144,5104442,104442,0,0,0,0,0,0,0,0,1,0,1
2145,5104513,104513,0,0,0,0,0,0,0,0,1,0,1
2146,5104532,104532,0,0,0,0,0,0,0,0,1,0,1
2147,5104551,104551,0,0,0,0,0,0,0,1,0,0,1
2148,5104609,104609,0,0,0,0,0,0,0,1,0,0,1
2149,5104763,104763,0,0,0,0,0,0,0,0,1,0,1
2150,5104814,104814,0,0,0,0,0,1,0,0,0,1,0
2151,5104826,104826,0,0,0,0,0,0,0,0,1,0,1
2152,5104862,104862,0,0,0,0,0,0,0,1,0,0,1
2153,5104905,104905,0,0,0,0,0,0,0,1,0,0,1
2154,5104946,104946,0,0,0,0,0,0,0,1,0,0,1
2155,5105008,105008,0,0,0,0,0,0,0,0,1,0,1
2156,5105033,105033,0,0,0,0,0,0,0,1,0,0,1
2157,5105077,105077,0,0,0,0,0,0,0,0,1,0,1
2158,5105240,105240,0,0,0,0,0,0,0,0,1,0,1
2159,5105363,105363,0,0,0,0,0,0,0,0,1,0,1
2160,5105371,105371,0,0,0,0,0,0,0,0,1,0,1
2161,5105400,105400,0,1,0,0,0,0,0,0,0,0,1
2162,5105405,105405,0,0,1,0,0,0,0,0,0,1,0
2163,5105415,105415,0,1,0,0,0,0,0,0,0,0,1
2164,5105444,105444,0,0,1,0,0,0,0,0,0,1,0
2165,5105457,105457,0,0,1,0,0,0,0,0,0,1,0
2166,5105474,105474,0,0,0,0,0,0,0,1,0,0,1
2167,6100099,100099,0,1,0,0,0,0,0,0,0,0,1
2168,6100204,100204,0,0,0,0,0,0,0,0,1,0,1
2169,6100208,100208,0,0,0,0,0,0,0,0,1,0,1
2170,6100235,100235,0,0,1,0,0,0,0,0,0,1,0
2171,6100249,100249,0,0,0,0,0,0,0,0,1,0,1
